zipcode,total_items,precipitation_rate,water_runoff,snow_depth,temperature,temperature_at_1500m,min_temperature,max_temperature,pressure,wind_gust_speed,total_cloud_cover,dew_point_temperature,relative_humidity,wind_speed,classification_ontime
61104,233.0,0.0,0.24,0.0,3.3,-1.8,-2.17,8.7,98959.97,10.27,0.2,-3.8,61.99,4.888821152188262,On time
33472,797.0,0.0,0.0,0.0,18.75,13.1,17.82,19.38,102570.5,12.37,91.7,13.84,73.13,10.806798974392208,On time
33931,584.0,0.0,0.0,0.0,16.52,8.58,14.16,19.12,102373.75,8.32,0.0,4.82,46.05,6.7088722087740535,Delayed
3049,325.0,0.0,1.52,0.0,4.73,-2.18,1.85,9.72,100814.0,10.82,25.0,-0.6,69.12,3.6722438317167305,On time
70806,1066.0,0.0,2.22,0.0,6.27,5.45,-0.91,13.58,102348.0,2.26,16.7,-0.18,65.55,1.5982365064730553,Delayed
98387,1626.0,0.0,5.23,0.0,6.07,-2.63,3.58,9.95,100661.75,7.67,58.2,3.81,85.52,3.572481276063887,Delayed
51501,482.0,0.0,0.1,0.0,4.87,0.21,3.15,7.73,97823.5,7.11,73.5,1.28,77.78,4.597059704223786,Delayed
48203,167.0,0.0,4.42,0.0,13.03,9.83,11.2,15.31,98992.95,13.3,100.0,12.2,94.57,4.999391993676412,Delayed
46036,222.0,0.0,1.44,0.0,6.35,1.29,3.55,12.07,97352.5,17.63,88.0,3.78,83.6,9.319533832895576,On time
84310,326.0,0.0,0.3,0.0,5.43,6.93,0.69,10.26,83342.2,6.06,76.5,-1.14,63.1,3.799178311896603,On time
11791,1042.0,0.0,0.0,0.0,8.5,-0.85,4.75,12.64,101597.5,9.16,41.5,-3.1,46.06,5.463659570359956,On time
20015,1617.0,0.0,0.54,0.0,7.58,8.45,1.25,10.32,101307.25,4.02,98.2,6.97,96.12,1.8141911012027392,Delayed
95131,2682.0,0.0,0.86,0.0,15.31,7.98,11.13,21.15,101280.0,5.02,66.0,2.19,45.36,2.4879416633499893,Delayed
41071,418.0,0.0,2.75,0.06,1.31,2.7,-1.07,3.17,99495.62,11.73,79.5,0.83,96.56,3.8182762885540567,On time
30087,994.0,0.0,4.97,0.0,16.64,12.18,14.59,18.16,98930.15,6.93,78.0,15.82,95.09,2.446723007233244,Delayed
17557,340.0,0.0,4.2,0.0,1.57,-4.0,-1.78,7.37,100145.15,5.17,43.0,-4.12,68.2,3.07441871550731,On time
95451,307.0,0.0,2.16,0.0,7.14,2.24,2.1,12.41,96503.3,2.03,57.2,3.66,80.25,1.362312829218232,Delayed
2109,251.0,0.0,0.29,0.0,4.11,-1.47,1.58,6.53,101911.0,4.94,100.0,2.84,91.3,1.9736229879569205,On time
16242,106.0,0.0,2.08,0.19,-6.33,-12.15,-14.01,-3.25,98093.72,7.09,78.5,-7.7,92.46,2.819717574482516,On time
46552,184.0,0.0,7.73,0.0,1.27,-0.33,-1.82,6.55,100530.0,5.89,0.0,-8.39,51.41,3.2149513342888576,On time
30337,385.0,0.0,2.14,0.0,17.82,10.96,11.25,24.95,98507.2,10.55,92.2,14.06,80.38,3.8714526448684734,On time
98010,215.0,0.0,6.2,0.01,-4.66,-13.84,-8.19,-0.21,99962.55,1.74,19.2,-12.05,59.01,1.3769989840343688,Delayed
46217,991.0,0.0,1.9,0.06,-1.75,-3.19,-3.84,0.28,99544.17,5.64,100.0,-2.75,93.28,3.3211905036178773,Delayed
45150,918.0,0.0,1.52,0.02,0.43,-4.31,-2.43,2.15,98110.52,10.21,99.5,-0.35,94.71,4.561070928221407,Delayed
52803,479.0,0.0,0.12,0.29,-11.33,-8.77,-12.95,-8.16,99966.67,5.81,99.7,-12.84,94.55,3.0060030795263843,Delayed
15224,208.0,0.0,7.27,0.0,8.64,8.89,0.17,12.31,98156.25,13.51,94.5,7.58,93.04,3.7112164520592654,Delayed
72401,1286.0,0.0,1.65,0.0,4.92,5.45,2.93,8.05,100807.25,5.57,88.0,4.32,96.03,3.2023150713196955,Delayed
43210,851.0,0.0,2.02,0.0,5.67,3.57,-0.17,9.77,99579.32,13.08,35.7,-1.41,61.91,5.07332555907634,Delayed
40526,186.0,0.0,1.59,0.0,4.32,2.69,-0.95,10.68,99058.85,5.14,93.0,0.94,79.33,2.8708370009179704,On time
59752,113.0,0.0,0.04,0.0,4.96,5.2,0.61,8.75,85435.3,7.95,76.0,-5.91,49.62,5.598106739626213,On time
41074,110.0,0.0,1.49,0.0,7.51,2.12,6.46,8.4,99772.97,10.94,100.0,6.14,91.03,3.7059005199653487,On time
20818,132.0,0.0,3.48,0.0,8.05,9.69,3.48,12.74,101772.5,12.39,75.5,6.3,88.59,3.6438967026485103,On time
91901,749.0,0.0,0.6,0.0,12.45,5.85,5.16,18.84,98412.52,2.48,0.0,-6.35,27.54,1.653869114324504,On time
90302,726.0,0.0,2.46,0.0,15.9,5.28,13.99,18.34,100308.25,4.46,28.7,6.71,55.85,3.474589232990004,Delayed
46737,107.0,0.0,1.92,0.0,-1.36,-6.37,-4.39,3.66,98061.87,8.6,72.5,-10.67,50.15,4.97141521077708,On time
30004,2575.0,0.0,5.8,0.0,17.74,10.34,14.59,22.25,97772.65,6.68,91.0,14.14,80.47,2.8916797949927626,Delayed
12308,703.0,0.0,0.57,0.18,-4.14,1.27,-10.85,-0.24,99969.97,4.04,82.7,-5.6,90.89,1.4954501775821254,Delayed
32667,357.0,0.0,0.51,0.0,2.83,1.56,-1.86,9.05,102047.25,6.6,0.0,-9.75,40.22,3.151157788607396,Delayed
72732,183.0,0.0,0.04,0.01,-11.85,-11.72,-14.61,-7.58,98796.27,6.09,8.0,-19.08,60.32,3.2272377383518847,Delayed
6410,1206.0,0.0,3.56,0.01,2.08,2.97,-2.2,5.21,101373.75,4.01,84.0,0.36,89.35,1.8691969483706945,Delayed
33169,925.0,0.0,0.0,0.0,19.34,7.37,17.06,20.6,102156.75,5.1,0.0,9.25,52.0,5.356374737829527,Delayed
22578,107.0,0.0,2.34,0.0,1.2,-9.3,-2.26,6.16,101183.5,9.39,29.5,-6.31,59.25,4.038464657905942,On time
90077,796.0,0.0,3.15,0.0,13.01,0.87,10.66,15.15,100231.25,6.05,3.0,3.04,51.14,4.659240745028177,Delayed
48357,261.0,0.0,0.94,0.02,-5.63,-15.56,-9.02,1.17,98434.7,9.95,71.0,-10.79,68.81,5.665595879132277,On time
27408,815.0,0.0,1.51,0.0,7.27,1.02,2.52,14.94,98485.3,10.96,21.2,0.07,60.67,4.836371030312366,Delayed
3235,210.0,0.0,0.08,0.13,-6.18,-9.95,-10.28,-1.82,98004.87,11.59,28.5,-9.24,81.1,3.902036270877404,On time
44286,181.0,0.0,0.97,0.08,-0.43,3.76,-3.51,0.96,97944.15,12.04,72.5,-1.12,95.3,5.1515178930783385,Delayed
48838,398.0,0.0,1.8,0.0,-1.21,-8.61,-3.42,3.05,99349.17,6.99,0.7,-6.89,66.91,3.5902495643796786,Delayed
14052,1128.0,0.0,0.78,0.11,0.79,3.27,-8.56,3.83,99132.42,11.29,96.7,-0.2,93.59,4.340580268419652,Delayed
2322,137.0,0.0,0.09,0.0,-4.62,-10.41,-6.24,-2.51,102900.0,5.15,45.0,-9.33,70.72,2.5121499861674748,On time
6042,1046.0,0.0,0.1,0.15,-3.69,-5.91,-8.05,1.31,100904.75,6.58,33.7,-5.87,86.34,2.479369944976676,Delayed
92057,2280.0,0.0,0.0,0.0,15.52,9.48,14.87,16.63,101657.0,6.13,77.7,10.03,69.87,5.550516361617657,Delayed
61108,686.0,0.0,0.17,0.07,-14.37,-17.84,-17.09,-11.57,99072.05,9.82,56.5,-17.2,87.71,4.763642061326914,Delayed
11713,276.0,0.0,5.44,0.01,1.97,-9.45,0.01,4.44,100103.25,12.29,44.5,-4.69,61.62,8.5562633402118,On time
95010,995.0,0.0,0.68,0.0,11.72,8.12,9.48,14.79,100453.25,5.66,50.5,8.6,81.79,2.4683311850411567,Delayed
2864,1148.0,0.0,2.57,0.0,8.23,5.44,4.38,14.14,100969.75,6.79,94.7,4.92,81.11,2.6666638131803344,Delayed
44149,781.0,0.0,0.16,0.07,-3.08,-6.03,-5.04,-0.87,100411.25,5.09,100.0,-3.69,96.08,3.346029669741161,Delayed
19031,168.0,0.0,3.88,0.0,3.64,-8.72,-0.36,7.59,102053.75,5.49,42.2,-5.02,54.3,2.638522000897906,On time
16001,1014.0,0.0,0.88,0.1,-3.58,-0.58,-5.51,0.54,97780.97,3.95,88.7,-4.57,93.56,2.1817202930502133,Delayed
33134,3041.0,0.0,0.08,0.0,26.25,16.03,22.35,33.06,100955.5,11.18,18.0,17.93,63.1,6.576411061503438,Delayed
85749,864.0,0.0,0.04,0.0,21.64,19.05,14.04,27.65,90301.35,2.66,93.0,-3.98,19.01,2.300025235657264,On time
15626,174.0,0.0,0.72,0.1,-14.8,-23.55,-16.77,-11.69,98039.95,10.25,98.7,-19.16,77.86,4.582862817294099,Delayed
46795,107.0,0.0,2.01,0.0,0.65,-7.73,-3.09,5.98,99195.3,6.17,33.7,-8.44,53.37,3.317616654268462,On time
46561,431.0,0.0,2.66,0.0,-2.08,-5.43,-5.36,2.74,99022.12,6.17,44.2,-10.34,54.7,3.4414378958879,On time
30436,143.0,0.0,1.37,0.0,13.01,8.43,10.2,16.47,100462.25,12.35,82.0,9.05,77.69,4.815800682462776,On time
7078,1488.0,0.0,4.0,0.0,4.34,2.44,-0.38,9.81,102812.25,3.01,77.7,-5.77,50.01,1.8047376224436185,Delayed
35650,109.0,0.0,1.31,0.0,3.87,0.95,1.01,9.46,99781.2,7.54,0.0,-0.9,72.05,3.417297128655036,On time
55398,451.0,0.0,0.0,0.06,-13.55,-11.1,-20.14,-8.93,98780.35,4.74,40.2,-16.45,86.49,2.5397035110975787,Delayed
72715,411.0,0.0,0.18,0.0,14.29,9.19,6.13,19.54,97627.82,12.99,99.7,11.52,83.59,6.3273422639679255,On time
26431,115.0,0.0,0.56,0.01,-6.51,-12.13,-10.12,1.69,97699.95,6.52,100.0,-9.93,78.45,3.6071674868174095,On time
75080,2318.0,0.0,0.32,0.0,16.04,6.61,10.54,21.16,98444.95,14.11,23.0,4.18,47.37,8.31313605048594,Delayed
2474,1837.0,0.0,0.27,0.0,0.95,-7.32,-1.67,4.0,101512.0,6.97,100.0,-2.5,78.25,3.7988911946331423,Delayed
92027,1611.0,0.0,0.6,0.0,18.43,14.07,12.83,25.28,98263.55,1.79,62.2,-2.12,25.74,1.3717679793439737,Delayed
35007,659.0,0.0,3.03,0.0,12.37,6.9,7.39,20.99,100694.0,4.4,56.7,6.91,69.32,1.7141622905264764,Delayed
36117,1321.0,0.0,5.66,0.0,16.32,11.14,11.25,24.65,100929.5,9.02,91.7,12.92,81.69,3.9996293317956577,Delayed
76052,933.0,0.0,0.52,0.0,3.75,3.58,-1.43,9.56,100305.35,6.15,5.2,-6.12,49.14,3.7439632986034095,Delayed
10603,928.0,0.0,3.56,0.0,2.42,-9.12,-1.86,7.4,102610.5,7.26,23.7,-6.45,53.56,3.9740335540692953,Delayed
18353,363.0,0.0,2.17,0.0,5.66,0.86,-0.75,16.29,96194.37,12.42,55.0,2.83,81.96,4.965763617984972,On time
80002,749.0,0.0,0.0,0.0,5.09,6.0,-2.43,12.14,84887.0,3.22,0.5,-11.45,30.15,2.7271408480182093,Delayed
78947,105.0,0.0,3.0,0.0,11.55,7.26,5.45,17.75,100558.5,6.18,44.7,4.65,64.06,3.2993944357326472,On time
76048,599.0,0.0,0.2,0.0,21.41,15.18,15.3,30.0,97407.47,11.93,60.2,10.43,53.86,6.067420480455291,Delayed
77380,1579.0,0.0,6.3,0.0,20.99,14.96,17.06,25.21,101186.75,8.26,74.5,18.29,84.9,3.7660377336469417,Delayed
77901,655.0,0.0,0.99,0.0,19.15,11.71,14.0,24.42,101692.0,9.49,18.7,15.52,81.05,4.922829608032912,Delayed
90002,388.0,0.0,1.38,0.0,22.62,14.12,18.94,27.06,100345.25,1.36,97.7,4.05,30.86,1.6739474604731217,On time
14546,158.0,0.0,1.2,0.22,-3.5,-3.04,-5.61,-1.82,99154.27,3.66,100.0,-3.84,98.08,2.285913671921304,On time
60604,812.0,0.0,0.0,0.0,5.33,7.48,-0.37,9.81,99074.15,7.8,100.0,4.85,96.87,5.22182470636402,Delayed
77069,649.0,0.0,3.5,0.0,17.11,13.29,12.42,24.76,101589.5,6.95,93.0,14.6,85.29,3.359525497786614,Delayed
97055,806.0,0.0,7.61,0.0,4.3,0.98,2.19,6.41,93199.87,3.29,99.0,3.62,95.25,1.8645202755116417,Delayed
98685,716.0,0.0,4.95,0.0,5.77,-4.47,1.87,10.83,100990.25,2.51,51.7,-0.22,66.76,1.6078656007914889,Delayed
28675,155.0,0.0,3.02,0.0,-1.68,-7.69,-4.04,3.55,92374.42,9.85,42.5,-8.22,63.04,4.058908629986686,On time
48186,611.0,0.0,7.07,0.01,-1.36,-0.25,-3.77,2.01,99675.37,3.88,5.7,-4.62,79.03,2.050943146271209,Delayed
50588,351.0,0.0,0.04,0.03,-9.4,-10.15,-12.85,-5.73,97454.15,10.65,92.7,-12.88,79.09,6.736427022003558,Delayed
53404,177.0,0.0,0.31,0.0,-0.32,-5.35,-2.94,2.63,100280.97,6.4,0.0,-5.0,71.29,3.227857074546004,On time
29544,147.0,0.0,2.95,0.0,17.79,10.7,15.31,23.89,102560.25,4.81,11.0,15.31,86.33,2.571868085535528,On time
75702,303.0,0.0,3.57,0.0,15.27,11.56,14.37,17.15,99404.4,6.9,100.0,14.58,95.58,3.629406021716002,On time
52349,283.0,0.0,0.0,0.0,1.37,-2.48,-0.67,4.66,97830.87,5.5,100.0,-4.2,67.45,3.267557622565324,On time
19540,404.0,0.0,2.22,0.0,0.13,-4.22,-3.54,6.06,99175.47,9.1,53.5,-7.17,58.95,4.3319281479735,On time
23508,759.0,0.0,2.93,0.0,12.35,3.95,9.96,14.46,102237.75,3.92,57.2,6.75,69.42,2.8647051063898368,Delayed
63385,1055.0,0.0,0.16,0.0,6.06,6.58,0.79,7.96,99183.75,12.31,81.0,4.83,91.93,4.223803887818931,Delayed
8825,209.0,0.0,1.06,0.04,-4.62,-1.5,-8.6,-1.29,100421.0,12.42,0.0,-8.66,74.33,5.059362052352003,Delayed
70123,1483.0,0.0,0.0,0.0,13.05,10.75,9.88,15.99,102654.5,5.66,96.5,6.82,66.74,4.134470426841477,Delayed
6040,1038.0,0.0,0.08,0.0,-6.52,-11.83,-10.03,-3.02,101973.75,4.4,71.2,-14.15,56.47,1.9762359939258656,Delayed
53954,183.0,0.0,0.16,0.0,-0.08,-8.13,-3.54,6.04,99059.0,10.44,16.2,-6.1,64.7,4.840740698341699,On time
10607,193.0,0.0,5.85,0.0,8.12,5.21,1.64,11.27,101983.75,11.69,76.2,4.7,80.74,3.96125003243027,On time
24986,199.0,0.0,3.77,0.03,0.63,1.48,-1.89,5.4,90860.87,2.75,80.7,-0.6,91.84,1.5269945646751346,On time
35150,347.0,0.0,2.02,0.0,6.43,-3.27,2.96,11.25,99799.2,9.35,5.5,-0.38,63.33,3.4956623705490943,On time
62448,185.0,0.0,5.94,0.0,8.13,2.71,4.03,11.25,99667.75,7.19,80.2,6.35,88.7,3.1513108710153195,Delayed
39170,209.0,0.0,0.96,0.0,13.24,10.37,11.89,15.94,100844.25,3.03,93.5,12.23,93.96,1.7112042355708623,On time
77619,606.0,0.0,2.6,0.0,18.71,14.65,15.95,21.3,102437.25,4.21,74.2,18.22,97.1,2.030446501642699,Delayed
16053,103.0,0.0,1.77,0.02,-1.95,-7.64,-6.7,3.79,97653.1,7.09,84.7,-5.1,80.45,2.7700091231188626,On time
1880,984.0,0.0,3.77,0.04,0.01,-8.48,-3.55,2.15,101251.25,3.8,99.5,-1.01,92.92,1.6738289812246885,Delayed
48003,161.0,0.0,0.74,0.28,-7.06,-2.85,-14.06,-3.37,99952.77,7.01,95.5,-8.89,89.36,3.560187068906896,On time
1518,162.0,0.0,0.13,0.06,-2.65,-6.88,-9.74,0.84,100510.25,8.26,91.7,-4.64,87.33,2.9824136559348693,On time
32118,500.0,0.0,1.01,0.0,15.49,7.67,12.33,19.88,101824.0,7.94,0.0,3.49,45.33,3.970091845888892,Delayed
32311,490.0,0.0,1.58,0.0,13.85,7.83,6.4,20.6,101455.0,6.03,84.7,6.48,62.53,2.1010502007362737,On time
19027,883.0,0.0,3.82,0.0,-1.08,-12.88,-4.72,4.06,101801.0,9.41,43.2,-10.65,49.36,5.499941342964648,Delayed
30683,158.0,0.0,2.87,0.0,7.61,5.67,2.82,16.77,99400.52,5.79,0.0,-2.89,50.16,2.797628764192853,On time
7012,704.0,0.0,1.2,0.05,-1.96,-2.58,-4.57,1.72,101644.75,7.4,28.7,-4.19,85.34,2.5321829613000104,Delayed
77545,297.0,0.0,0.04,0.0,16.5,9.92,12.36,19.98,102036.75,7.93,100.0,14.59,88.88,3.902188327254677,Delayed
92315,175.0,0.0,0.05,0.0,13.36,12.82,7.48,20.21,90104.07,2.06,0.0,-6.41,27.51,2.0883698551254564,On time
95932,230.0,0.0,0.65,0.0,9.34,1.58,6.07,12.03,101009.75,11.32,87.5,6.0,79.84,5.933149188438027,On time
78411,433.0,0.0,0.55,0.0,19.82,12.26,17.54,22.32,101559.25,8.1,75.5,16.52,81.78,4.650898862193005,On time
38574,179.0,0.0,2.63,0.0,4.03,0.31,0.95,9.05,94220.67,7.1,94.5,2.38,89.05,3.453306612352913,On time
61571,715.0,0.0,1.43,0.0,7.4,8.4,-0.82,12.46,99429.22,13.39,69.7,5.68,88.92,6.977070200149449,On time
75662,408.0,0.0,1.91,0.0,8.44,4.75,2.86,16.12,101664.5,1.79,0.0,-0.72,53.74,1.2601225060701764,On time
57032,273.0,0.0,0.0,0.05,-11.46,-11.55,-15.26,-7.66,96918.17,3.73,84.0,-14.3,84.88,2.4303966182041417,On time
95948,265.0,0.0,0.95,0.0,14.91,12.81,9.77,21.99,99332.57,5.04,0.7,1.85,41.11,2.8015160644811883,On time
77083,948.0,0.0,0.25,0.0,22.08,15.75,18.12,26.9,100762.25,11.36,65.0,19.78,87.43,5.756664547084401,Delayed
98501,1527.0,0.0,4.28,0.01,-3.04,-12.74,-7.28,3.16,100883.25,1.86,18.7,-11.65,54.11,1.035821050377466,Delayed
20854,3210.0,0.0,1.72,0.0,4.02,-4.25,0.88,8.0,102928.5,5.94,0.2,-3.9,57.47,3.1562138806019786,Delayed
60074,1137.0,0.0,2.95,0.0,9.52,7.0,1.03,15.7,98596.15,10.28,100.0,7.76,88.74,3.806530777333145,Delayed
39202,123.0,0.0,3.63,0.0,17.74,11.89,14.29,20.99,100466.75,4.19,98.5,16.55,92.99,2.3031232348818427,Delayed
40299,1284.0,0.0,2.67,0.0,6.88,2.15,0.46,12.3,99195.07,6.43,90.2,2.75,75.98,3.4757893949088507,Delayed
53142,1127.0,0.0,0.2,0.0,-4.83,-9.95,-8.66,-2.0,99909.15,7.01,39.5,-14.33,48.91,3.706765052986891,Delayed
19154,1241.0,0.0,4.06,0.0,5.34,2.64,0.23,11.21,102972.0,3.61,89.5,-4.27,52.01,1.9465697907104351,Delayed
32011,404.0,0.0,1.3,0.0,7.8,1.42,3.71,13.5,102228.75,7.23,0.0,-2.88,48.03,2.541949439043992,On time
49727,234.0,0.0,0.0,0.08,-10.33,-17.37,-11.4,-7.32,98811.87,5.24,38.2,-13.55,81.42,2.721269408203588,On time
95209,1392.0,0.0,0.2,0.0,12.87,8.1,5.7,21.85,101889.25,1.87,63.0,6.88,69.88,1.2599368481099713,Delayed
75006,1951.0,0.0,0.72,0.0,-2.01,-2.7,-3.48,0.37,101836.5,8.54,50.7,-13.9,40.8,5.222948106743414,Delayed
97527,1025.0,0.0,3.62,0.02,2.92,-2.93,-2.22,8.88,96310.02,1.49,35.7,0.41,84.44,0.8352956591375532,Delayed
64113,544.0,0.0,0.52,0.0,-4.44,-7.41,-8.9,3.94,98950.52,7.74,64.2,-10.4,64.16,4.903243781695668,Delayed
47348,346.0,0.0,0.4,0.12,-15.34,-19.14,-18.94,-11.08,99231.32,6.9,88.7,-17.2,95.94,3.636854522434608,Delayed
92231,844.0,0.0,0.0,0.0,16.4,8.0,11.42,24.06,100211.25,4.66,61.7,1.6,37.62,2.8312414387795752,Delayed
66743,137.0,0.0,0.16,0.0,-5.39,-5.21,-8.03,-0.71,99379.25,9.02,0.0,-14.05,52.88,4.590409637736963,On time
76134,258.0,0.0,0.0,0.0,9.49,8.87,1.18,14.25,98482.15,13.33,33.2,6.95,84.87,7.616832056087487,On time
48238,217.0,0.0,4.19,0.0,1.66,4.82,-0.55,3.41,100059.3,2.16,97.0,0.12,89.55,1.2527713368125917,Delayed
32824,1715.0,0.0,1.13,0.0,20.41,10.1,14.38,25.59,101081.75,9.23,44.5,13.25,64.94,5.382416904471353,Delayed
53223,644.0,0.0,1.83,0.0,1.56,-4.74,-0.24,3.5,98707.75,9.99,86.0,-3.27,70.24,6.06835275804034,On time
48189,371.0,0.0,0.92,0.01,-2.39,-7.57,-6.61,0.14,98370.95,9.12,92.2,-6.02,76.8,4.30849093238525,Delayed
1463,470.0,0.0,2.74,0.01,2.02,-9.05,0.05,4.21,101055.5,11.36,93.7,-3.02,69.83,4.820225255620889,Delayed
93306,1230.0,0.0,0.04,0.0,15.41,12.3,9.58,21.89,98664.97,1.53,38.5,6.5,57.68,1.387343210595413,Delayed
30635,119.0,0.0,1.61,0.0,6.27,4.05,1.24,12.7,101279.0,2.21,78.2,-0.31,65.86,1.3971640065520408,On time
97423,147.0,0.0,4.05,0.0,12.09,6.45,9.09,16.95,99219.15,1.74,68.7,10.95,93.16,1.0280381590193706,On time
6277,106.0,0.0,1.07,0.0,6.41,-1.2,-0.25,12.36,99332.55,10.26,37.5,-4.58,47.21,4.271638814701902,On time
90802,2440.0,0.0,3.29,0.0,16.23,9.41,15.26,18.3,100208.75,5.18,98.7,11.86,75.71,3.2835929035478166,Delayed
80219,754.0,0.0,0.07,0.06,-1.39,1.48,-5.11,1.66,81371.35,4.04,63.5,-4.42,80.39,2.47944469842274,Delayed
70343,138.0,0.0,0.12,0.0,24.11,16.76,21.36,28.45,101333.0,12.37,28.5,20.26,79.98,6.670683280508473,On time
20905,970.0,0.0,1.71,0.0,5.81,3.57,1.19,10.81,102214.75,6.18,91.0,-2.67,56.21,3.0227087560656187,On time
85383,2837.0,0.0,0.0,0.0,18.36,13.56,10.93,25.35,95925.47,3.56,42.5,-4.76,21.98,2.9751609581095826,Delayed
98611,141.0,0.0,5.69,0.0,4.14,7.51,0.54,9.12,100625.25,1.18,54.5,1.97,85.71,0.8892468632246335,On time
45414,646.0,0.0,1.36,0.01,-2.56,-5.52,-6.63,0.6,99056.55,6.21,59.2,-5.8,79.34,3.0840151273791268,Delayed
49319,344.0,0.0,0.44,0.01,-9.51,-17.33,-10.48,-7.83,100040.42,6.94,74.2,-18.76,49.07,4.131768902411843,Delayed
1056,557.0,0.0,0.58,0.0,8.44,3.49,3.06,14.66,99455.02,7.89,72.0,6.02,85.64,3.0084407201283687,Delayed
30533,901.0,0.0,2.0,0.0,-2.04,-7.69,-4.82,3.99,97167.25,6.42,32.7,-17.3,32.03,2.268894510093937,Delayed
24901,446.0,0.0,1.43,0.01,8.61,8.3,4.96,13.32,90695.15,7.36,98.5,8.41,98.74,2.1944328753422564,Delayed
40216,671.0,0.0,0.61,0.0,14.08,8.48,11.84,16.31,98830.37,13.32,86.5,12.81,92.05,5.18026207844102,Delayed
87547,254.0,0.0,0.0,0.0,7.87,12.61,1.26,14.95,80556.82,3.85,22.7,-14.67,19.29,2.6681202049712134,Delayed
95242,1231.0,0.0,0.41,0.0,15.36,5.62,11.38,20.38,101703.0,2.88,49.2,11.28,78.34,2.1592599337893263,Delayed
21620,677.0,0.0,1.88,0.0,2.23,-2.17,-1.5,4.03,101243.0,5.13,73.7,-0.27,84.04,2.7412658627054145,Delayed
27312,1446.0,0.0,1.08,0.0,-1.9,-6.29,-6.13,3.94,100394.67,2.84,71.0,-19.43,26.06,1.3760302303784415,Delayed
2130,2371.0,0.0,2.93,0.0,6.7,-2.1,4.05,10.85,101451.0,10.2,27.0,-1.53,58.02,4.402787348251268,Delayed
60620,618.0,0.0,3.52,0.0,5.41,0.2,0.07,10.77,99082.37,3.29,32.2,-3.4,55.17,1.998778962070325,Delayed
75757,408.0,0.0,1.48,0.0,10.68,8.8,3.89,16.6,100287.67,12.45,31.0,6.33,75.1,5.205434307498017,On time
98922,467.0,0.0,1.64,0.14,0.32,0.62,-2.18,2.36,88329.15,7.73,95.7,-0.44,94.94,3.5161238638926315,Delayed
40391,646.0,0.0,4.57,0.0,8.52,1.27,0.5,14.78,98698.95,8.94,59.7,4.55,78.11,4.609149631751179,On time
8884,267.0,0.0,6.68,0.0,4.26,-8.23,2.15,6.96,101741.0,9.91,75.2,-4.17,54.83,5.094813203054371,Delayed
83634,1012.0,0.0,0.08,0.0,6.21,1.18,1.23,10.56,92833.75,2.16,16.2,-3.97,49.02,1.674063359131261,Delayed
34224,529.0,0.0,0.0,0.0,14.11,12.92,12.04,16.87,102691.0,11.5,34.5,7.77,66.38,7.613149521874352,On time
64086,980.0,0.0,1.98,0.0,16.03,11.82,8.74,19.76,97458.42,13.69,99.0,14.22,88.99,6.310709264996426,Delayed
29153,186.0,0.0,0.69,0.0,8.59,0.17,4.53,13.56,100990.5,7.54,46.2,1.69,62.92,4.220300043316176,On time
11370,816.0,0.0,2.68,0.0,2.73,-3.23,0.0,5.2,100734.5,11.12,99.0,-2.89,66.58,4.472157835458464,Delayed
27313,131.0,0.0,3.47,0.0,3.1,2.57,1.4,5.0,98584.12,6.69,75.5,1.9,91.91,2.6234349373171235,On time
53511,956.0,0.0,0.2,0.1,-11.68,-11.61,-14.61,-9.01,99660.97,4.59,89.2,-14.2,87.28,3.167925119055784,On time
30045,1136.0,0.0,3.82,0.0,18.49,11.36,14.55,22.68,97846.97,10.11,99.7,14.29,77.68,4.15916566370234,Delayed
19096,1016.0,0.0,2.71,0.0,-2.19,-13.05,-5.99,3.16,100723.0,9.43,61.0,-11.23,50.88,5.528094522187934,Delayed
26508,1554.0,0.0,1.07,0.09,-7.08,-5.38,-10.76,-2.99,97364.07,11.39,45.2,-10.59,78.48,4.27652434732394,Delayed
46635,115.0,0.0,1.88,0.0,1.89,2.75,-2.13,7.84,99441.22,12.03,34.0,-6.6,55.06,6.108193475031662,On time
23230,298.0,0.0,2.97,0.0,2.2,-7.55,-1.28,7.64,100707.75,7.35,18.0,-3.86,65.12,3.5062392830450264,Delayed
94704,1188.0,0.0,0.0,0.0,9.54,0.67,4.14,14.03,101340.25,7.02,16.5,1.56,58.29,3.618422539745168,Delayed
97760,450.0,0.0,0.87,0.0,3.23,2.15,0.46,5.13,89554.67,3.64,95.2,1.37,87.82,2.190663407553125,Delayed
23117,328.0,0.0,0.4,0.0,16.71,11.0,14.81,17.51,99232.35,12.26,96.0,15.96,95.36,4.4754967774426815,Delayed
90067,1319.0,0.0,0.66,0.0,20.27,16.07,16.74,25.18,100749.5,3.03,84.7,4.16,36.06,2.288517307279899,Delayed
18252,171.0,0.0,1.19,0.0,-3.0,-4.48,-9.21,14.58,96413.97,9.57,42.0,-6.61,77.42,4.8585570600180565,On time
6791,152.0,0.0,1.0,0.0,5.86,-1.53,-1.1,11.54,97790.55,11.06,45.7,-4.73,47.58,4.139114919984289,On time
89410,471.0,0.0,0.44,0.0,4.22,7.96,1.15,8.26,81196.05,0.52,97.2,-1.38,67.83,0.3647595931389079,Delayed
84123,832.0,0.0,0.0,0.05,-5.74,-4.99,-10.19,-2.95,83370.8,4.69,76.5,-10.19,72.74,3.4326676469851773,Delayed
